SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
C=C(C#CC(O)(O)O)OC(=C)C#C,180.042258736,4,3,-0.7023000000000001,True,False,['C#CC(=C)OC(=C)C#CC(O)(O)O'],False,"Geminal diol/triol, Enol"
O=C(C#CC(O)(O)O)CC(=C)C#C,180.042258736,4,3,-1.2309000000000003,True,False,['C#CC(=C)CC(=O)C#CC(O)(O)O'],False,Geminal diol/triol
OC(C#CC(O)(O)O)=CC(=C)C#C,180.042258736,4,4,-0.7482,True,False,"['[7*]C(O)C#CC(O)(O)O', '[7*]CC(=C)C#C']",False,"Geminal diol/triol, Enol"
O=C(C#CC(O)(O)O)C=C(C)C#C,180.042258736,4,3,-1.2309000000000003,True,False,"['[7*]CC(=O)C#CC(O)(O)O', '[7*]C(C)C#C']",False,Geminal diol/triol
OC(C#CC(O)(O)O)=C=C(C)C#C,180.042258736,4,4,-0.7591999999999999,True,False,['C#CC(C)=C=C(O)C#CC(O)(O)O'],False,"Allene, Geminal diol/triol, Enol"
C=C(C#CC(O)(O)O)CC(=O)C#C,180.042258736,4,3,-1.2309,True,False,['C#CC(=O)CC(=C)C#CC(O)(O)O'],False,Geminal diol/triol
CC(C#CC(O)(O)O)=CC(=O)C#C,180.042258736,4,3,-1.2309,True,False,"['[7*]C(C)C#CC(O)(O)O', '[7*]CC(=O)C#C']",False,Geminal diol/triol
C=C(C#CC(O)(O)O)C=C(O)C#C,180.042258736,4,4,-0.7482,True,False,"['[7*]CC(=C)C#CC(O)(O)O', '[7*]C(O)C#C']",False,"Geminal diol/triol, Enol"
CC(C#CC(O)(O)O)=C=C(O)C#C,180.042258736,4,4,-0.7591999999999999,True,False,['C#CC(O)=C=C(C)C#CC(O)(O)O'],False,"Allene, Geminal diol/triol, Enol"
O=C(C#C)OC(OC(=O)C#C)(C)C,180.042258736,4,0,0.07530000000000003,True,False,"['[4*]C([4*])(C)C', '[1*]C(=O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
C=C(C#C)OC(OC(=O)C#C)(O)C,180.042258736,4,1,-0.007700000000000096,True,False,"['[4*]C([4*])(C)O', '[3*]OC(=C)C#C', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Geminal diol/triol, Enol"
O=C(C#C)CC(OC(=O)C#C)(O)C,180.042258736,4,1,-0.5363,True,False,"['[4*]C(C)(O)CC(=O)C#C', '[1*]C(=O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
OC(C#C)=CC(OC(=O)C#C)(O)C,180.042258736,4,2,-0.053600000000000037,True,False,"['[4*]C(C)(O)C[7*]', '[7*]C(O)C#C', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Geminal diol/triol, Enol"
C=C(C#C)OC(OC(=C)C#C)(O)O,180.042258736,4,2,-0.09070000000000011,True,False,['C#CC(=C)OC(O)(O)OC(=C)C#C'],False,"Geminal diol/triol, Enol"
C=C(C#C)OC(CC(=O)C#C)(O)O,180.042258736,4,2,-0.6193000000000001,True,False,"['[3*]OC(=C)C#C', '[4*]C(O)(O)CC(=O)C#C']",False,"Geminal diol/triol, Enol"
C=C(C#C)OC(C=C(O)C#C)(O)O,180.042258736,4,3,-0.1366000000000001,True,False,"['[4*]C(O)(O)C[7*]', '[3*]OC(=C)C#C', '[7*]C(O)C#C']",False,"Geminal diol/triol, Enol"
O=C(C#C)CC(CC(=O)C#C)(O)O,180.042258736,4,2,-1.1479,True,False,['C#CC(=O)CC(O)(O)CC(=O)C#C'],False,Geminal diol/triol
OC(C#C)=CC(CC(=O)C#C)(O)O,180.042258736,4,3,-0.6652000000000001,True,False,"['[7*]CC(O)(O)CC(=O)C#C', '[7*]C(O)C#C']",False,"Geminal diol/triol, Enol"
OC(C#C)=CC(C=C(O)C#C)(O)O,180.042258736,4,4,-0.1825000000000001,True,False,"['[7*]C(O)C#C', '[7*]CC(O)(O)C[7*]']",False,"Geminal diol/triol, Enol"
C=C(C#C)CC(OC(=O)C#C)(O)O,180.042258736,4,2,-0.6193000000000001,True,False,"['[4*]C(O)(O)CC(=C)C#C', '[1*]C(=O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
CC(C#C)=CC(OC(=O)C#C)(O)O,180.042258736,4,2,-0.6193,True,False,"['[7*]C(C)C#C', '[4*]C(O)(O)C[7*]', '[1*]C(=O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
OC(=O)C#CC(OC(=O)C#C)(C)C,180.042258736,3,1,0.029400000000000093,True,False,"['[4*]C(C)(C)C#CC(=O)O', '[1*]C(=O)C#C', '[3*]O[3*]']",True,N/A
OC(=O)C#CC(OC(=C)C#C)(O)C,180.042258736,3,2,-0.053599999999999814,True,False,"['[3*]OC(=C)C#C', '[4*]C(C)(O)C#CC(=O)O']",False,"Geminal diol/triol, Enol"
OC(=O)C#CC(CC(=O)C#C)(O)C,180.042258736,3,2,-0.5821999999999998,True,False,['C#CC(=O)CC(C)(O)C#CC(=O)O'],True,N/A
OC(=O)C#CC(C=C(O)C#C)(O)C,180.042258736,3,3,-0.0994999999999997,True,False,"['[7*]C(O)C#C', '[7*]CC(C)(O)C#CC(=O)O']",False,Enol
CC(=O)C#CC(OC(=O)C#C)(O)C,180.042258736,4,1,-0.5363,True,False,"['[4*]C(C)(O)C#CC(C)=O', '[1*]C(=O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
C=C(O)C#CC(OC(=O)C#C)(O)C,180.042258736,4,2,-0.05360000000000009,True,False,"['[4*]C(C)(O)C#CC(=C)O', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Geminal diol/triol, Enol"
OC(=O)C#CC(CC(=C)C#C)(O)O,180.042258736,3,3,-0.6651999999999999,True,False,['C#CC(=C)CC(O)(O)C#CC(=O)O'],False,Geminal diol/triol
OC(=O)C#CC(C=C(C)C#C)(O)O,180.042258736,3,3,-0.6651999999999999,True,False,"['[7*]CC(O)(O)C#CC(=O)O', '[7*]C(C)C#C']",False,Geminal diol/triol
CC(=O)C#CC(OC(=C)C#C)(O)O,180.042258736,4,2,-0.6193000000000001,True,False,"['[3*]OC(=C)C#C', '[4*]C(O)(O)C#CC(C)=O']",False,"Geminal diol/triol, Enol"
C=C(O)C#CC(OC(=C)C#C)(O)O,180.042258736,4,3,-0.1366000000000001,True,False,"['[4*]C(O)(O)C#CC(=C)O', '[3*]OC(=C)C#C']",False,"Geminal diol/triol, Enol"
CC(=O)C#CC(CC(=O)C#C)(O)O,180.042258736,4,2,-1.1479,True,False,['C#CC(=O)CC(O)(O)C#CC(C)=O'],False,Geminal diol/triol
C=C(O)C#CC(CC(=O)C#C)(O)O,180.042258736,4,3,-0.6652000000000002,True,False,['C#CC(=O)CC(O)(O)C#CC(=C)O'],False,"Geminal diol/triol, Enol"
CC(=O)C#CC(C=C(O)C#C)(O)O,180.042258736,4,3,-0.6652000000000002,True,False,"['[7*]CC(O)(O)C#CC(C)=O', '[7*]C(O)C#C']",False,"Geminal diol/triol, Enol"
C=C(O)C#CC(C=C(O)C#C)(O)O,180.042258736,4,4,-0.1825000000000001,True,False,"['[7*]CC(O)(O)C#CC(=C)O', '[7*]C(O)C#C']",False,"Geminal diol/triol, Enol"
CC(=C)C#CC(OC(=O)C#C)(O)O,180.042258736,4,2,-0.6193,True,False,"['[4*]C(O)(O)C#CC(=C)C', '[1*]C(=O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
OC(=O)C#CC(C)(C)C#CC(=O)O,180.042258736,2,2,0.18860000000000005,True,False,['CC(C)(C#CC(=O)O)C#CC(=O)O'],True,N/A
CC(=O)C#CC(C)(O)C#CC(=O)O,180.042258736,3,2,-0.5821999999999998,True,False,['CC(=O)C#CC(C)(O)C#CC(=O)O'],True,N/A
C=C(O)C#CC(C)(O)C#CC(=O)O,180.042258736,3,3,-0.0995000000000002,True,False,['C=C(O)C#CC(C)(O)C#CC(=O)O'],False,Enol
CC(=O)C#CC(O)(O)C#CC(=O)C,180.042258736,4,2,-1.1479,True,False,['CC(=O)C#CC(O)(O)C#CC(C)=O'],False,Geminal diol/triol
C=C(O)C#CC(O)(O)C#CC(=O)C,180.042258736,4,3,-0.6652000000000002,True,False,['C=C(O)C#CC(O)(O)C#CC(C)=O'],False,"Geminal diol/triol, Enol"
C=C(O)C#CC(O)(O)C#CC(O)=C,180.042258736,4,4,-0.18249999999999994,True,False,['C=C(O)C#CC(O)(O)C#CC(=C)O'],False,"Geminal diol/triol, Enol"
CC(=C)C#CC(O)(O)C#CC(=O)O,180.042258736,3,3,-0.6652000000000002,True,False,['C=C(C)C#CC(O)(O)C#CC(=O)O'],False,Geminal diol/triol
O=C(C#CC(=O)C#C)OC(C)(O)C,180.042258736,4,1,-0.5363,True,False,"['[1*]C(=O)C#CC(=O)C#C', '[4*]C(C)(C)O', '[3*]O[3*]']",False,"PAINS, Geminal diol/triol"
O=C(C#CC(=C)C#C)OC(C)(O)O,180.042258736,4,2,-0.6193000000000002,True,False,"['[1*]C(=O)C#CC(=C)C#C', '[4*]C(C)(O)O', '[3*]O[3*]']",False,Geminal diol/triol
C=C(C#CC(=O)C#C)OC(C)(O)O,180.042258736,4,2,-0.6193000000000001,True,False,"['[3*]OC(=C)C#CC(=O)C#C', '[4*]C(C)(O)O']",False,"PAINS, Geminal diol/triol, Enol"
O=C(C#CC(=O)C#C)CC(C)(O)O,180.042258736,4,2,-1.1479,True,False,['C#CC(=O)C#CC(=O)CC(C)(O)O'],False,"PAINS, Geminal diol/triol"
OC(C#CC(=O)C#C)=CC(C)(O)O,180.042258736,4,3,-0.6652000000000001,True,False,"['[7*]C(O)C#CC(=O)C#C', '[7*]CC(C)(O)O']",False,"PAINS, Geminal diol/triol, Enol"
C=C(C#CC(=C)C#C)OC(O)(O)O,180.042258736,4,3,-0.7022999999999999,True,False,['C#CC(=C)C#CC(=C)OC(O)(O)O'],False,"Geminal diol/triol, Enol"
O=C(C#CC(=C)C#C)CC(O)(O)O,180.042258736,4,3,-1.2309000000000003,True,False,['C#CC(=C)C#CC(=O)CC(O)(O)O'],False,Geminal diol/triol
OC(C#CC(=C)C#C)=CC(O)(O)O,180.042258736,4,4,-0.7482000000000001,True,False,"['[7*]CC(O)(O)O', '[7*]C(O)C#CC(=C)C#C']",False,"Geminal diol/triol, Enol"
C=C(C#CC(=O)C#C)CC(O)(O)O,180.042258736,4,3,-1.2309000000000003,True,False,['C#CC(=O)C#CC(=C)CC(O)(O)O'],False,"PAINS, Geminal diol/triol"
CC(C#CC(=O)C#C)=CC(O)(O)O,180.042258736,4,3,-1.2309000000000003,True,False,"['[7*]CC(O)(O)O', '[7*]C(C)C#CC(=O)C#C']",False,"PAINS, Geminal diol/triol"
OC(=O)C#CC(C#C)=CC(C)(O)O,180.042258736,3,3,-0.6651999999999997,True,False,"['[7*]C(C#C)C#CC(=O)O', '[7*]CC(C)(O)O']",False,Geminal diol/triol
CC(=O)C#CC(C#C)=CC(O)(O)O,180.042258736,4,3,-1.2309000000000003,True,False,"['[7*]CC(O)(O)O', '[7*]C(C#C)C#CC(C)=O']",False,Geminal diol/triol
C=C(O)C#CC(C#C)=CC(O)(O)O,180.042258736,4,4,-0.7482000000000001,True,False,"['[7*]CC(O)(O)O', '[7*]C(C#C)C#CC(=C)O']",False,"Geminal diol/triol, Enol"
OC(=O)C#CC(=O)C#CC(C)(O)C,180.042258736,3,2,-0.5821999999999998,True,False,['CC(C)(O)C#CC(=O)C#CC(=O)O'],False,PAINS
OC(=O)C#CC(=C)C#CC(C)(O)O,180.042258736,3,3,-0.6651999999999997,True,False,['C=C(C#CC(=O)O)C#CC(C)(O)O'],False,Geminal diol/triol
CC(=O)C#CC(=O)C#CC(C)(O)O,180.042258736,4,2,-1.1479000000000004,True,False,['CC(=O)C#CC(=O)C#CC(C)(O)O'],False,"PAINS, Geminal diol/triol"
C=C(O)C#CC(=O)C#CC(C)(O)O,180.042258736,4,3,-0.6652000000000002,True,False,['C=C(O)C#CC(=O)C#CC(C)(O)O'],False,"PAINS, Geminal diol/triol, Enol"
CC(=O)C#CC(=C)C#CC(O)(O)O,180.042258736,4,3,-1.2309000000000003,True,False,['C=C(C#CC(C)=O)C#CC(O)(O)O'],False,Geminal diol/triol
C=C(O)C#CC(=C)C#CC(O)(O)O,180.042258736,4,4,-0.7482000000000001,True,False,['C=C(O)C#CC(=C)C#CC(O)(O)O'],False,"Geminal diol/triol, Enol"
CC(=C)C#CC(=O)C#CC(O)(O)O,180.042258736,4,3,-1.2309000000000003,True,False,['C=C(C)C#CC(=O)C#CC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C(C#CC(=O)O)OC(C#C)(C)C,180.042258736,3,1,0.029400000000000093,True,False,"['[4*]C(C)(C)C#C', '[1*]C(=O)C#CC(=O)O', '[3*]O[3*]']",True,N/A
O=C(C#CC(=O)C)OC(C#C)(O)C,180.042258736,4,1,-0.5363,True,False,"['[1*]C(=O)C#CC(C)=O', '[4*]C(C)(O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
O=C(C#CC(O)=C)OC(C#C)(O)C,180.042258736,4,2,-0.053600000000000037,True,False,"['[3*]O[3*]', '[4*]C(C)(O)C#C', '[1*]C(=O)C#CC(=C)O']",False,"Geminal diol/triol, Enol"
C=C(C#CC(=O)O)OC(C#C)(O)C,180.042258736,3,2,-0.05360000000000009,True,False,"['[4*]C(C)(O)C#C', '[3*]OC(=C)C#CC(=O)O']",False,"Geminal diol/triol, Enol"
O=C(C#CC(=O)O)CC(C#C)(O)C,180.042258736,3,2,-0.5822000000000003,True,False,['C#CC(C)(O)CC(=O)C#CC(=O)O'],True,N/A
OC(C#CC(=O)O)=CC(C#C)(O)C,180.042258736,3,3,-0.09950000000000014,True,False,"['[7*]CC(C)(O)C#C', '[7*]C(O)C#CC(=O)O']",False,Enol
O=C(C#CC(=C)C)OC(C#C)(O)O,180.042258736,4,2,-0.6193000000000001,True,False,"['[3*]O[3*]', '[4*]C(O)(O)C#C', '[1*]C(=O)C#CC(=C)C']",False,Geminal diol/triol
C=C(C#CC(=O)C)OC(C#C)(O)O,180.042258736,4,2,-0.6193000000000001,True,False,"['[3*]OC(=C)C#CC(C)=O', '[4*]C(O)(O)C#C']",False,"Geminal diol/triol, Enol"
C=C(C#CC(O)=C)OC(C#C)(O)O,180.042258736,4,3,-0.1366000000000001,True,False,"['[3*]OC(=C)C#CC(=C)O', '[4*]C(O)(O)C#C']",False,"Geminal diol/triol, Enol"
O=C(C#CC(=O)C)CC(C#C)(O)O,180.042258736,4,2,-1.1479,True,False,['C#CC(O)(O)CC(=O)C#CC(C)=O'],False,Geminal diol/triol
OC(C#CC(=O)C)=CC(C#C)(O)O,180.042258736,4,3,-0.6652000000000001,True,False,"['[7*]CC(O)(O)C#C', '[7*]C(O)C#CC(C)=O']",False,"Geminal diol/triol, Enol"
O=C(C#CC(O)=C)CC(C#C)(O)O,180.042258736,4,3,-0.6652000000000001,True,False,['C#CC(O)(O)CC(=O)C#CC(=C)O'],False,"Geminal diol/triol, Enol"
OC(C#CC(O)=C)=CC(C#C)(O)O,180.042258736,4,4,-0.1825000000000001,True,False,"['[7*]CC(O)(O)C#C', '[7*]C(O)C#CC(=C)O']",False,"Geminal diol/triol, Enol"
C=C(C#CC(=O)O)CC(C#C)(O)O,180.042258736,3,3,-0.6652000000000002,True,False,['C#CC(O)(O)CC(=C)C#CC(=O)O'],False,Geminal diol/triol
CC(C#CC(=O)O)=CC(C#C)(O)O,180.042258736,3,3,-0.6652000000000002,True,False,"['[7*]C(C)C#CC(=O)O', '[7*]CC(O)(O)C#C']",False,Geminal diol/triol
O=C(C#C)C1C(O)(O)C#CC1(O)C,180.042258736,4,3,-1.7462000000000002,True,False,"['[15*]C1C(C)(O)C#CC1(O)O', '[6*]C(=O)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
OC(C#C)=C1C(O)(O)C#CC1(O)C,180.042258736,4,4,-1.1194000000000002,True,False,"['[7*]C1C(C)(O)C#CC1(O)O', '[7*]C(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
C=C(C#C)C1C(O)(O)C#CC1(O)O,180.042258736,4,4,-1.8292000000000004,True,False,['C#CC(=C)C1C(O)(O)C#CC1(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
CC(C#C)=C1C(O)(O)C#CC1(O)O,180.042258736,4,4,-1.6851000000000003,True,False,"['[7*]C1C(O)(O)C#CC1(O)O', '[7*]C(C)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
CC1(O)OC(C#C)=CC(O)(O)C#C1,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC1=CC(O)(O)C#CC(C)(O)O1'],False,"Geminal diol/triol, Enol"
CC1(O)C=C(C#C)OC(O)(O)C#C1,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC1=CC(C)(O)C#CC(O)(O)O1'],False,"Geminal diol/triol, Enol"
OC1(O)CC(C#C)=CC(O)(O)C#C1,180.042258736,4,4,-1.6851000000000003,True,False,['C#CC1=CC(O)(O)C#CC(O)(O)C1'],False,Geminal diol/triol
OC1(O)OC(C#C)=C1C(C#C)(O)C,180.04225873599998,4,3,-1.0735000000000001,True,False,['C#CC1=C(C(C)(O)C#C)C(O)(O)O1'],False,"Geminal diol/triol, Enol"
CC1(O)OC(C#C)=C1C(C#C)(O)O,180.042258736,4,3,-1.0735000000000003,True,False,['C#CC1=C(C(O)(O)C#C)C(C)(O)O1'],False,"Geminal diol/triol, Enol"
OC1(O)C=C(C#C)C1C(C#C)(O)O,180.042258736,4,4,-1.8292000000000002,True,False,"['[15*]C1C(C#C)=CC1(O)O', '[8*]C(O)(O)C#C']",False,Geminal diol/triol
OC1(O)CC(C#C)=C1C(C#C)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,['C#CC1=C(C(O)(O)C#C)C(O)(O)C1'],False,Geminal diol/triol
OC1(O)OC(C#CC(C#C)(O)C)=C1,180.04225873599998,4,3,-1.0735000000000003,True,False,['C#CC(C)(O)C#CC1=CC(O)(O)O1'],False,"Geminal diol/triol, Enol"
CC1(O)OC(C#CC(C#C)(O)O)=C1,180.042258736,4,3,-1.0735000000000003,True,False,['C#CC(O)(O)C#CC1=CC(C)(O)O1'],False,"Geminal diol/triol, Enol"
OC1(O)C=C(C#CC(C#C)(O)O)C1,180.042258736,4,4,-1.6851000000000003,True,False,['C#CC(O)(O)C#CC1=CC(O)(O)C1'],False,Geminal diol/triol
OC(C#C)(O)OC1(C)OC(C#C)=C1,180.042258736,4,2,-0.4619,True,False,"['[3*]O[3*]', '[13*]C1(C)C=C(C#C)O1', '[4*]C(O)(O)C#C', '[4*]C1(C)C=C(C#C)O1']",False,"Geminal diol/triol, Enol"
CC(C#C)(O)OC1(O)OC(C#C)=C1,180.042258736,4,2,-0.4619,True,False,"['[13*]C1(O)C=C(C#C)O1', '[4*]C(C)(O)C#C', '[3*]O[3*]']",False,"Geminal diol/triol, Enol"
OC(C#C)(O)CC1(O)OC(C#C)=C1,180.042258736,4,3,-1.0735,True,False,"['[13*]C1(O)C=C(C#C)O1', '[8*]CC(O)(O)C#C']",False,"Geminal diol/triol, Enol"
OC(C#C)(O)OC1(O)C=C(C#C)C1,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(O)C=C(C#C)C1', '[4*]C(O)(O)C#C', '[3*]O[3*]']",False,Geminal diol/triol
O=C1OC(OC(C#C)(O)C)(C)C#C1,180.042258736,4,1,-0.3788999999999998,True,False,"['[3*]O[3*]', '[4*]C1(C)C#CC(=O)O1', '[4*]C(C)(O)C#C', '[13*]C1(C)C#CC(=O)O1']",False,"Triple bond in small ring, Geminal diol/triol"
O=C1OC(CC(C#C)(O)O)(C)C#C1,180.042258736,4,2,-0.9904999999999999,True,False,"['[13*]C1(C)C#CC(=O)O1', '[8*]CC(O)(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
C=C1OC(OC(C#C)(O)O)(C)C#C1,180.042258736,4,2,-0.4619,True,False,"['[13*]C1(C)C#CC(=C)O1', '[4*]C(O)(O)C#C', '[4*]C1(C)C#CC(=C)O1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C1CC(OC(C#C)(O)O)(C)C#C1,180.042258736,4,2,-0.9904999999999999,True,False,"['[15*]C1(C)C#CC(=O)C1', '[4*]C(O)(O)C#C', '[4*]C1(C)C#CC(=O)C1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
OC1=CC(OC(C#C)(O)O)(C)C#C1,180.042258736,4,3,-0.5078000000000003,True,False,"['[4*]C1(C)C#CC(O)=C1', '[15*]C1(C)C#CC(O)=C1', '[4*]C(O)(O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C1OC(OC(C#C)(C)C)(O)C#C1,180.04225873599998,4,1,-0.37889999999999985,True,False,"['[13*]C1(O)C#CC(=O)O1', '[4*]C(C)(C)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
O=C1OC(CC(C#C)(O)C)(O)C#C1,180.042258736,4,2,-0.9904999999999999,True,False,"['[13*]C1(O)C#CC(=O)O1', '[8*]CC(C)(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
C=C1OC(OC(C#C)(O)C)(O)C#C1,180.042258736,4,2,-0.4618999999999999,True,False,"['[4*]C(C)(O)C#C', '[13*]C1(O)C#CC(=C)O1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C1CC(OC(C#C)(O)C)(O)C#C1,180.042258736,4,2,-0.9904999999999999,True,False,"['[4*]C(C)(O)C#C', '[15*]C1(O)C#CC(=O)C1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
OC1=CC(OC(C#C)(O)C)(O)C#C1,180.042258736,4,3,-0.5078,True,False,"['[4*]C(C)(O)C#C', '[15*]C1(O)C#CC(O)=C1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
C=C1OC(CC(C#C)(O)O)(O)C#C1,180.042258736,4,3,-1.0735000000000001,True,False,"['[13*]C1(O)C#CC(=C)O1', '[8*]CC(O)(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C1CC(CC(C#C)(O)O)(O)C#C1,180.042258736,4,3,-1.6020999999999999,True,False,"['[15*]C1(O)C#CC(=O)C1', '[8*]CC(O)(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
OC1=CC(CC(C#C)(O)O)(O)C#C1,180.042258736,4,4,-1.1194000000000002,True,False,"['[15*]C1(O)C#CC(O)=C1', '[8*]CC(O)(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
C=C1CC(OC(C#C)(O)O)(O)C#C1,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(O)C#CC(=C)C1', '[4*]C(O)(O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
CC1=CC(OC(C#C)(O)O)(O)C#C1,180.042258736,4,3,-1.0735,True,False,"['[15*]C1(O)C#CC(C)=C1', '[4*]C(O)(O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
OC(C#CC1(C)OC(C#C)=C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC1=CC(C)(C#CC(O)(O)O)O1'],False,"Geminal diol/triol, Enol"
CC(C#CC1(O)OC(C#C)=C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC1=CC(O)(C#CC(C)(O)O)O1'],False,"Geminal diol/triol, Enol"
OC(C#CC1(O)C=C(C#C)C1)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,['C#CC1=CC(O)(C#CC(O)(O)O)C1'],False,Geminal diol/triol
O=C(C#C)OC1(C)C#CC(O1)(O)C,180.042258736,4,1,-0.3788999999999998,True,False,"['[13*]C1(C)C#CC(C)(O)O1', '[4*]C1(C)C#CC(C)(O)O1', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
O=C(C#C)OC1(C)C#CC(C1)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,"['[15*]C1(C)C#CC(O)(O)C1', '[4*]C1(C)C#CC(O)(O)C1', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C=C(C#C)OC1(C)C#CC(O1)(O)O,180.042258736,4,2,-0.4619000000000001,True,False,"['[3*]OC(=C)C#C', '[13*]C1(C)C#CC(O)(O)O1', '[4*]C1(C)C#CC(O)(O)O1']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C(C#C)CC1(C)C#CC(O1)(O)O,180.042258736,4,2,-0.9905000000000002,True,False,"['[13*]C1(C)C#CC(O)(O)O1', '[8*]CC(=O)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
OC(C#C)=CC1(C)C#CC(O1)(O)O,180.042258736,4,3,-0.5078000000000001,True,False,"['[13*]C1(C)C#CC(O)(O)O1', '[7*]C[8*]', '[7*]C(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C(C#C)OC1(O)C#CC(O1)(C)C,180.042258736,4,1,-0.3788999999999998,True,False,"['[13*]C1(O)C#CC(C)(C)O1', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
O=C(C#C)OC1(O)C#CC(C1)(O)C,180.042258736,4,2,-0.9904999999999999,True,False,"['[15*]C1(O)C#CC(C)(O)C1', '[1*]C(=O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C=C(C#C)OC1(O)C#CC(O1)(O)C,180.042258736,4,2,-0.4619000000000002,True,False,"['[3*]OC(=C)C#C', '[13*]C1(O)C#CC(C)(O)O1']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C(C#C)CC1(O)C#CC(O1)(O)C,180.042258736,4,2,-0.9905000000000004,True,False,"['[8*]CC(=O)C#C', '[13*]C1(O)C#CC(C)(O)O1']",False,"Triple bond in small ring, Geminal diol/triol"
OC(C#C)=CC1(O)C#CC(O1)(O)C,180.042258736,4,3,-0.5078000000000003,True,False,"['[7*]C[8*]', '[13*]C1(O)C#CC(C)(O)O1', '[7*]C(O)C#C']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
C=C(C#C)OC1(O)C#CC(C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[3*]OC(=C)C#C', '[15*]C1(O)C#CC(O)(O)C1']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
O=C(C#C)CC1(O)C#CC(C1)(O)O,180.042258736,4,3,-1.6021000000000003,True,False,"['[8*]CC(=O)C#C', '[15*]C1(O)C#CC(O)(O)C1']",False,"Triple bond in small ring, Geminal diol/triol"
OC(C#C)=CC1(O)C#CC(C1)(O)O,180.042258736,4,4,-1.1194000000000002,True,False,"['[7*]C[8*]', '[7*]C(O)C#C', '[15*]C1(O)C#CC(O)(O)C1']",False,"Triple bond in small ring, Geminal diol/triol, Enol"
C=C(C#C)CC1(O)C#CC(O1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[13*]C1(O)C#CC(O)(O)O1', '[8*]CC(=C)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
CC(C#C)=CC1(O)C#CC(O1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[13*]C1(O)C#CC(O)(O)O1', '[7*]C[8*]', '[7*]C(C)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C1OC(C)(C#C1)C#CC(C)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,['CC(O)(O)C#CC1(C)C#CC(=O)O1'],False,"Triple bond in small ring, Geminal diol/triol"
