SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
O=NN=NN(C(N)(O)O)C(OC#N)(O)O,222.034881912,9,5,-3.01482,True,False,['N#COC(O)(O)N(N=NN=O)C(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN(C(N)(O)O)C(N=C=O)(O)O,222.034881912,9,5,-3.1767,True,False,['NC(O)(O)N(N=NN=O)C(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN(C(O)(O)O)C(N=C=N)(O)O,222.034881912,9,6,-2.72623,True,False,['N=C=NC(O)(O)N(N=NN=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NN(C(O)(O)O)C(NC#N)(O)O,222.034881912,9,6,-3.40822,True,False,['N#CNC(O)(O)N(N=NN=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN(C(O)(O)O)C(OC#N)(O)O,222.034881912,9,6,-2.7166500000000005,True,False,['N#COC(O)(O)N(N=NN=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NN(C(O)(O)O)C(N=C=O)(O)O,222.034881912,9,6,-2.8785300000000005,True,False,['N=NN=NN(C(O)(O)O)C(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN(C(O)(O)O)C(ON=O)(O)N,222.034881912,11,5,-3.0148200000000003,True,False,['N#CN=NN(C(O)(O)O)C(N)(O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN(C(N)(O)O)C(ON=O)(O)O,222.034881912,11,5,-3.01482,True,False,['N#CN=NN(C(N)(O)O)C(O)(O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN(C(O)(O)O)C(ON=N)(O)O,222.034881912,11,6,-2.71665,False,False,['N#CN=NN(C(O)(O)O)C(O)(O)ON=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN(C(O)(O)O)C(NN=O)(O)O,222.034881912,10,6,-3.40822,True,False,['N#CN=NN(C(O)(O)O)C(O)(O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NN(C(O)(O)O)C(N=NO)(O)O,222.034881912,10,6,-2.8378200000000002,True,False,['N#CN=NN(C(O)(O)O)C(O)(O)N=NO'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NON=NC(O)(O)O)(O)N,222.034881912,12,5,-2.61442,True,False,['N#COC(N)(O)N=NON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NN=NOC(O)(O)O)(O)N,222.034881912,10,5,-2.6144200000000004,True,False,['N#COC(N)(O)N=NN=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(ON=NN=NC(O)(O)O)(O)N,222.034881912,10,5,-2.61442,True,False,['N#COC(N)(O)ON=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NON=NC(O)(O)O)(O)N,222.034881912,12,5,-2.7763,True,False,['NC(O)(N=C=O)N=NON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NN=NOC(O)(O)O)(O)N,222.034881912,10,5,-2.7763,True,False,['NC(O)(N=C=O)N=NN=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(ON=NN=NC(O)(O)O)(O)N,222.034881912,10,5,-2.7763,True,False,['NC(O)(N=C=O)ON=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NON=NC(N)(O)O)(O)O,222.034881912,12,5,-2.61442,True,False,['N#COC(O)(O)N=NON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NN=NOC(N)(O)O)(O)O,222.034881912,10,5,-2.61442,True,False,['N#COC(O)(O)N=NN=NOC(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(ON=NN=NC(N)(O)O)(O)O,222.034881912,10,5,-2.61442,True,False,['N#COC(O)(O)ON=NN=NC(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NON=NC(N)(O)O)(O)O,222.034881912,12,5,-2.7763,True,False,['NC(O)(O)N=NON=NC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NN=NOC(N)(O)O)(O)O,222.034881912,10,5,-2.7763,True,False,['NC(O)(O)ON=NN=NC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(ON=NN=NC(N)(O)O)(O)O,222.034881912,10,5,-2.7763,True,False,['NC(O)(O)N=NN=NOC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(N=NON=NC(O)(O)O)(O)O,222.034881912,12,6,-2.3258300000000003,False,False,['N=C=NC(O)(O)N=NON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CNC(N=NON=NC(O)(O)O)(O)O,222.034881912,12,6,-3.00782,False,False,['N#CNC(O)(O)N=NON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N=C=NC(N=NN=NOC(O)(O)O)(O)O,222.034881912,10,6,-2.3258300000000003,True,False,['N=C=NC(O)(O)N=NN=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNC(N=NN=NOC(O)(O)O)(O)O,222.034881912,10,6,-3.00782,True,False,['N#CNC(O)(O)N=NN=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(ON=NN=NC(O)(O)O)(O)O,222.034881912,10,6,-2.3258300000000003,True,False,['N=C=NC(O)(O)ON=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNC(ON=NN=NC(O)(O)O)(O)O,222.034881912,10,6,-3.00782,True,False,['N#CNC(O)(O)ON=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NNN=NC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#COC(O)(O)N=NNN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NN=NNC(O)(O)O)(O)O,222.034881912,9,6,-3.00782,True,False,['N#COC(O)(O)N=NN=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(NN=NN=NC(O)(O)O)(O)O,222.034881912,9,6,-3.00782,True,False,['N#COC(O)(O)NN=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NNN=NC(O)(O)O)(O)O,222.034881912,11,6,-3.1697,False,False,['O=C=NC(O)(O)N=NNN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NN=NNC(O)(O)O)(O)O,222.034881912,9,6,-3.1697,True,False,['O=C=NC(O)(O)N=NN=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(NN=NN=NC(O)(O)O)(O)O,222.034881912,9,6,-3.1697,True,False,['O=C=NC(O)(O)NN=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NOC(N=C=NN=NC(O)(O)O)(O)N,222.034881912,11,5,-2.624,True,False,['NC(O)(N=C=NN=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NOC(N=C=NN=NC(N)(O)O)(O)O,222.034881912,11,5,-2.6239999999999997,True,False,['NC(O)(O)N=NN=C=NC(O)(O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NOC(N=C=NN=NC(O)(O)O)(O)O,222.034881912,11,6,-2.3258300000000003,False,False,['N=NOC(O)(O)N=C=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNC(N=C=NN=NC(O)(O)O)(O)O,222.034881912,10,6,-3.0174,True,False,['O=NNC(O)(O)N=C=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NC(N=C=NN=NC(O)(O)O)(O)O,222.034881912,10,6,-2.447,True,False,['ON=NC(O)(O)N=C=NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NOC(N=NN=C=NC(O)(O)O)(O)N,222.034881912,11,5,-2.624,True,False,['NC(O)(N=NN=C=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NOC(N=NN=C=NC(N)(O)O)(O)O,222.034881912,11,5,-2.6239999999999997,True,False,['NC(O)(O)N=C=NN=NC(O)(O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NOC(N=NN=C=NC(O)(O)O)(O)O,222.034881912,11,6,-2.3258300000000003,False,False,['N=NOC(O)(O)N=NN=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNC(N=NN=C=NC(O)(O)O)(O)O,222.034881912,10,6,-3.0174,True,False,['O=NNC(O)(O)N=NN=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NC(N=NN=C=NC(O)(O)O)(O)O,222.034881912,10,6,-2.447,True,False,['ON=NC(O)(O)N=NN=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N(C#N)C(O)(O)O)(O)N,222.034881912,12,5,-3.0148200000000003,True,False,['N#CN(C(O)(O)O)C(N)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N(C#N)C(O)(O)O)(O)N,222.034881912,10,5,-3.0148200000000003,True,False,['N#CN(C(O)(O)O)C(N)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N(C#N)C(N)(O)O)(O)O,222.034881912,12,5,-3.01482,True,False,['N#CN(C(N)(O)O)C(O)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N(C#N)C(N)(O)O)(O)O,222.034881912,10,5,-3.01482,True,False,['N#CN(C(N)(O)O)C(O)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N(C#N)C(O)(O)O)(O)O,222.034881912,12,6,-2.71665,False,False,['N#CN(C(O)(O)O)C(O)(O)N=NON=N'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N(C#N)C(O)(O)O)(O)O,222.034881912,10,6,-2.71665,True,False,['N#CN(C(O)(O)O)C(O)(O)ON=NN=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N(C#N)C(O)(O)O)(O)O,222.034881912,11,6,-3.4082199999999996,False,False,['N#CN(C(O)(O)O)C(O)(O)N=NNN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N(C#N)C(O)(O)O)(O)O,222.034881912,9,6,-3.40822,True,False,['N#CN(C(O)(O)O)C(O)(O)NN=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N(C#N)C(O)(O)O)(O)O,222.034881912,9,6,-2.8378200000000002,True,False,['N#CN(C(O)(O)O)C(O)(O)N=NN=NO'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N(N=O)C(O)(O)O)(O)N,222.034881912,11,5,-3.0148200000000003,True,False,['N#CON=NC(N)(O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N(N=O)C(O)(O)O)(O)N,222.034881912,11,5,-3.0148200000000003,True,False,['N#CN=NOC(N)(O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N(N=O)C(O)(O)O)(O)N,222.034881912,10,5,-3.1767000000000003,True,False,['NC(O)(N=NN=C=O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N(N=O)C(N)(O)O)(O)O,222.034881912,11,5,-3.01482,True,False,['N#CON=NC(O)(O)N(N=O)C(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N(N=O)C(N)(O)O)(O)O,222.034881912,11,5,-3.01482,True,False,['N#CN=NOC(O)(O)N(N=O)C(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N(N=O)C(N)(O)O)(O)O,222.034881912,10,5,-3.1767,True,False,['NC(O)(O)N(N=O)C(O)(O)N=NN=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N(N=N)C(O)(O)O)(O)O,222.034881912,11,6,-2.71665,False,False,['N#CON=NC(O)(O)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N(N=N)C(O)(O)O)(O)O,222.034881912,11,6,-2.71665,False,False,['N#CN=NOC(O)(O)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N(N=N)C(O)(O)O)(O)O,222.034881912,10,6,-2.87853,True,False,['N=NN(C(O)(O)O)C(O)(O)N=NN=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NN=NC(N(N=O)C(O)(O)O)(O)O,222.034881912,10,6,-2.72623,True,False,['N=C=NN=NC(O)(O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNN=NC(N(N=O)C(O)(O)O)(O)O,222.034881912,10,6,-3.40822,True,False,['N#CNN=NC(O)(O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NNC(N(N=O)C(O)(O)O)(O)O,222.034881912,10,6,-3.40822,True,False,['N#CN=NNC(O)(O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(N(N=O)C(O)(O)O)(O)N,222.034881912,10,5,-3.0244,True,False,['NC(O)(N=C=NN=O)N(N=O)C(O)(O)O'],False,"Geminal diol/triol, Hydrazine"
O=NN=C=NC(N(N=O)C(N)(O)O)(O)O,222.034881912,10,5,-3.0244,True,False,['NC(O)(O)N(N=O)C(O)(O)N=C=NN=O'],False,"Geminal diol/triol, Hydrazine"
O=NN=C=NC(N(N=N)C(O)(O)O)(O)O,222.034881912,10,6,-2.72623,True,False,['N=NN(C(O)(O)O)C(O)(O)N=C=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=C=NC(N(N=O)C(O)(O)O)(O)O,222.03488191200003,10,6,-2.72623,True,False,['N=NN=C=NC(O)(O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C=NC(O)(O)O)(O)N,222.034881912,12,5,-2.624,True,False,['NC(O)(N=C=NC(O)(O)O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C=NC(O)(O)O)(O)N,222.034881912,10,5,-2.624,True,False,['NC(O)(N=C=NC(O)(O)O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C=NC(N)(O)O)(O)O,222.034881912,12,5,-2.6239999999999997,True,False,['NC(O)(O)N=C=NC(O)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C=NC(N)(O)O)(O)O,222.034881912,10,5,-2.6239999999999997,True,False,['NC(O)(O)N=C=NC(O)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N=C=NC(O)(O)O)(O)O,222.034881912,12,6,-2.3258300000000003,False,False,['N=NON=NC(O)(O)N=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N=C=NC(O)(O)O)(O)O,222.034881912,10,6,-2.3258300000000003,True,False,['N=NN=NOC(O)(O)N=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N=C=NC(O)(O)O)(O)O,222.034881912,11,6,-3.0174,False,False,['O=NNN=NC(O)(O)N=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N=C=NC(O)(O)O)(O)O,222.034881912,9,6,-3.0174,True,False,['O=NN=NNC(O)(O)N=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N=C=NC(O)(O)O)(O)O,222.034881912,9,6,-2.447,True,False,['ON=NN=NC(O)(O)N=C=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N=NOC(O)(O)O)(O)N,222.034881912,12,5,-2.6144200000000004,True,False,['N#CON=NC(N)(O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(N=NOC(O)(O)O)(O)N,222.034881912,12,5,-2.6144200000000004,True,False,['N#CN=NOC(N)(O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(N=NOC(O)(O)O)(O)N,222.034881912,11,5,-2.7763,True,False,['NC(O)(N=NN=C=O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(ON=NC(O)(O)O)(O)N,222.034881912,12,5,-2.61442,True,False,['N#CON=NC(N)(O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(ON=NC(O)(O)O)(O)N,222.034881912,12,5,-2.6144200000000004,True,False,['N#CN=NOC(N)(O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(ON=NC(O)(O)O)(O)N,222.034881912,11,5,-2.7763,True,False,['NC(O)(N=NN=C=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N=NOC(N)(O)O)(O)O,222.034881912,12,5,-2.61442,True,False,['N#CON=NC(O)(O)N=NOC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(N=NOC(N)(O)O)(O)O,222.034881912,12,5,-2.61442,True,False,['N#CN=NOC(O)(O)N=NOC(N)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(N=NOC(N)(O)O)(O)O,222.034881912,11,5,-2.7763,True,False,['NC(O)(O)ON=NC(O)(O)N=NN=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(ON=NC(N)(O)O)(O)O,222.034881912,12,5,-2.61442,True,False,['N#CON=NC(O)(O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(ON=NC(N)(O)O)(O)O,222.034881912,12,5,-2.61442,True,False,['N#CN=NOC(O)(O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(ON=NC(N)(O)O)(O)O,222.034881912,11,5,-2.7763,True,False,['NC(O)(O)N=NOC(O)(O)N=NN=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N=NNC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CON=NC(O)(O)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(NN=NC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CON=NC(O)(O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N=NNC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CN=NOC(O)(O)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(NN=NC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CN=NOC(O)(O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N=NNC(O)(O)O)(O)O,222.034881912,10,6,-3.1697,True,False,['O=C=NN=NC(O)(O)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(NN=NC(O)(O)O)(O)O,222.034881912,10,6,-3.1697,True,False,['O=C=NN=NC(O)(O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NN=NC(N=NOC(O)(O)O)(O)O,222.034881912,11,6,-2.3258300000000003,False,False,['N=C=NN=NC(O)(O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNN=NC(N=NOC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CNN=NC(O)(O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NNC(N=NOC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CN=NNC(O)(O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NN=NC(ON=NC(O)(O)O)(O)O,222.034881912,11,6,-2.3258300000000003,False,False,['N=C=NN=NC(O)(O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNN=NC(ON=NC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CNN=NC(O)(O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NNC(ON=NC(O)(O)O)(O)O,222.034881912,11,6,-3.00782,False,False,['N#CN=NNC(O)(O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(N=NOC(O)(O)O)(O)N,222.034881912,11,5,-2.624,True,False,['NC(O)(N=C=NN=O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(ON=NC(O)(O)O)(O)N,222.034881912,11,5,-2.624,True,False,['NC(O)(N=C=NN=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(N=NOC(N)(O)O)(O)O,222.034881912,11,5,-2.6239999999999997,True,False,['NC(O)(O)ON=NC(O)(O)N=C=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(ON=NC(N)(O)O)(O)O,222.034881912,11,5,-2.6239999999999997,True,False,['NC(O)(O)N=NOC(O)(O)N=C=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(N=NNC(O)(O)O)(O)O,222.034881912,10,6,-3.0174,True,False,['O=NN=C=NC(O)(O)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(NN=NC(O)(O)O)(O)O,222.034881912,10,6,-3.0174,True,False,['O=NN=C=NC(O)(O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=C=NC(N=NOC(O)(O)O)(O)O,222.03488191200003,11,6,-2.3258300000000003,False,False,['N=NN=C=NC(O)(O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=C=NC(ON=NC(O)(O)O)(O)O,222.03488191200003,11,6,-2.3258300000000003,False,False,['N=NN=C=NC(O)(O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC(OC#N)(O)O)(N)N,222.034881912,12,4,-2.30952,True,False,['N#COC(O)(O)OC(N)(N)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC(OC#N)(O)O)(N)N,222.034881912,10,4,-2.30952,True,False,['N#COC(O)(O)OC(N)(N)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC(N=C=O)(O)O)(N)N,222.034881912,12,4,-2.4714,True,False,['NC(N)(N=NON=O)OC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC(N=C=O)(O)O)(N)N,222.034881912,10,4,-2.4714,True,False,['NC(N)(ON=NN=O)OC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC(OC#N)(O)N)(O)N,222.034881912,12,4,-2.30952,True,False,['N#COC(N)(O)OC(N)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC(OC#N)(O)N)(O)N,222.034881912,10,4,-2.30952,True,False,['N#COC(N)(O)OC(N)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC(N=C=O)(O)N)(O)N,222.034881912,12,4,-2.4714,True,False,['NC(O)(N=C=O)OC(N)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC(N=C=O)(O)N)(O)N,222.034881912,10,4,-2.4714,True,False,['NC(O)(N=C=O)OC(N)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(NC(OC#N)(O)O)(O)N,222.034881912,12,5,-2.70292,True,False,['N#COC(O)(O)NC(N)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(NC(OC#N)(O)O)(O)N,222.034881912,10,5,-2.70292,True,False,['N#COC(O)(O)NC(N)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(NC(N=C=O)(O)O)(O)N,222.034881912,12,5,-2.8648000000000002,True,False,['NC(O)(N=NON=O)NC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(NC(N=C=O)(O)O)(O)N,222.034881912,10,5,-2.8648000000000002,True,False,['NC(O)(NC(O)(O)N=C=O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC(N=C=N)(O)O)(O)N,222.034881912,12,5,-2.0209300000000003,True,False,['N=C=NC(O)(O)OC(N)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NON=NC(OC(NC#N)(O)O)(O)N,222.034881912,12,5,-2.70292,True,False,['N#CNC(O)(O)OC(N)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC(N=C=N)(O)O)(O)N,222.034881912,10,5,-2.0209300000000003,True,False,['N=C=NC(O)(O)OC(N)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NOC(OC(NC#N)(O)O)(O)N,222.034881912,10,5,-2.70292,True,False,['N#CNC(O)(O)OC(N)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(OC(OC#N)(O)O)(O)N,222.034881912,12,5,-2.01135,True,False,['N#COC(O)(O)OC(N)(O)N=NON=N'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(OC(OC#N)(O)O)(O)N,222.034881912,10,5,-2.01135,True,False,['N#COC(O)(O)OC(N)(O)ON=NN=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(OC(OC#N)(O)O)(O)N,222.034881912,11,5,-2.70292,True,False,['N#COC(O)(O)OC(N)(O)N=NNN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(OC(OC#N)(O)O)(O)N,222.034881912,9,5,-2.70292,True,False,['N#COC(O)(O)OC(N)(O)NN=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(OC(OC#N)(O)O)(O)N,222.034881912,9,5,-2.13252,True,False,['N#COC(O)(O)OC(N)(O)N=NN=NO'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(OC(N=C=O)(O)O)(O)N,222.034881912,12,5,-2.17323,True,False,['N=NON=NC(N)(O)OC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(OC(N=C=O)(O)O)(O)N,222.034881912,10,5,-2.17323,True,False,['N=NN=NOC(N)(O)OC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(OC(N=C=O)(O)O)(O)N,222.034881912,11,5,-2.8648000000000002,True,False,['NC(O)(N=NNN=O)OC(O)(O)N=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
